Transaction_ID,Date,Year,Month,Quarter,Region,Customer_ID,Customer_Segment,Department,Product,Units_Sold,Unit_Price,Gross_Revenue,Discount,Net_Revenue,COGS,Marketing_Expense,Operating_Expense,Total_Expense,Profit,Profit_Margin,Payment_Method,Payment_Status,Budget_Target,Variance_vs_Budget
TXN-04349,2025-03-21,2025,Mar,Q1,Dubai,CUST-0306,Government,Operations,Hardware Setup,24,"3,138.60","75,326.40",972.10,"74,354.30","58,748.60","5,651.52","7,573.98","71,974.10","2,380.20",3.20%,Bank Transfer,Pending,"79,822.87","-5,468.57"
TXN-04350,2025-01-27,2025,Jan,Q1,Ras Al Khaimah,CUST-0196,Corporate,Logistics,Security Audit,8,"4,870.86","38,966.88","1,138.85","37,828.03","19,906.72","2,418.07","2,265.83","24,590.62","13,237.41",34.99%,Cash,Paid,"43,872.21","-6,044.18"
TXN-04351,2025-08-22,2025,Aug,Q3,Ajman,CUST-0104,Corporate,Sales,Data Analytics Package,1,"5,004.95","5,004.95",460.93,"4,544.02","1,897.37",131.62,580.79,"2,609.78","1,934.24",42.57%,Online,Paid,"4,994.84",-450.82
TXN-04352,2025-05-25,2025,May,Q2,Ras Al Khaimah,CUST-0298,Hospitality,HR,Cloud Support,13,"2,080.73","27,049.49","3,226.11","23,823.38","15,166.85",627.55,"2,095.99","17,890.39","5,932.99",24.90%,Cash,Paid,"23,622.43",200.95
TXN-04353,2024-02-05,2024,Feb,Q1,Umm Al Quwain,CUST-0156,Retail,Finance,Hardware Setup,18,"2,439.67","43,914.06","2,664.05","41,250.01","29,244.23","2,204.69","5,643.79","37,092.71","4,157.30",10.08%,Online,Paid,"47,224.03","-5,974.02"
TXN-04354,2024-12-25,2024,Dec,Q4,Ajman,CUST-0296,Hospitality,Finance,Maintenance Contract,24,"1,717.30","41,215.20","2,974.59","38,240.61","26,322.24","1,216.83","6,210.62","33,749.69","4,490.92",11.74%,Credit Card,Paid,"37,578.94",661.67
TXN-04355,2025-12-20,2025,Dec,Q4,Ajman,CUST-0447,Government,Marketing,Consulting Service,6,"4,171.69","25,030.14",167.93,"24,862.21","11,521.21",683.89,"3,795.61","16,000.71","8,861.50",35.64%,Online,Paid,"23,569.40","1,292.81"
TXN-04356,2023-07-04,2023,Jul,Q3,Ras Al Khaimah,CUST-0238,Government,Operations,Hardware Setup,23,"2,788.97","64,146.31","7,947.61","56,198.70","44,497.54","2,807.76","9,911.17","57,216.47","-1,017.77",-1.81%,Online,Paid,"63,316.44","-7,117.74"
TXN-04357,2025-04-16,2025,Apr,Q2,Ras Al Khaimah,CUST-0222,Corporate,IT,Cloud Support,28,"1,835.65","51,398.20","4,110.97","47,287.23","30,308.20","2,858.73","5,329.53","38,496.46","8,790.77",18.59%,Online,Paid,"55,382.21","-8,094.98"
TXN-04358,2025-06-22,2025,Jun,Q2,Dubai,CUST-0079,Corporate,Sales,Maintenance Contract,4,"1,282.22","5,128.88",248.98,"4,879.90","3,120.66",161.47,751.93,"4,034.06",845.84,17.33%,Online,Paid,"5,496.29",-616.39
TXN-04359,2023-07-27,2023,Jul,Q3,Ajman,CUST-0404,Hospitality,IT,Hardware Setup,27,"2,951.43","79,688.61","2,910.19","76,778.42","58,907.34","4,394.68","8,027.95","71,329.97","5,448.45",7.10%,Credit Card,Pending,"78,630.53","-1,852.11"
TXN-04360,2024-03-15,2024,Mar,Q1,Sharjah,CUST-0100,Government,HR,Training Program,26,"1,029.81","26,775.06","1,218.63","25,556.43","12,513.18","1,265.75","1,494.21","15,273.14","10,283.29",40.24%,Online,Paid,"25,656.47",-100.04
TXN-04361,2023-05-27,2023,May,Q2,Ajman,CUST-0300,Corporate,IT,Training Program,29,754.61,"21,883.69","1,130.59","20,753.10","10,913.20","1,181.04","1,463.79","13,558.03","7,195.07",34.67%,Cash,Overdue,"21,118.35",-365.25
TXN-04362,2025-08-17,2025,Aug,Q3,Sharjah,CUST-0150,Corporate,Logistics,Software Subscription,3,"1,059.69","3,179.07",473.01,"2,706.06","1,583.02",208.70,405.39,"2,197.11",508.95,18.81%,Cheque,Paid,"2,988.75",-282.69
TXN-04363,2024-07-18,2024,Jul,Q3,Ras Al Khaimah,CUST-0170,SME,Sales,Hardware Setup,1,"2,638.97","2,638.97",56.74,"2,582.23","1,759.34",118.50,362.48,"2,240.32",341.91,13.24%,Bank Transfer,Pending,"2,577.06",5.17
TXN-04364,2024-06-17,2024,Jun,Q2,Umm Al Quwain,CUST-0065,Corporate,Sales,Maintenance Contract,12,"1,511.66","18,139.92","1,185.59","16,954.33","11,866.83",882.27,"2,611.90","15,361.00","1,593.33",9.40%,Cheque,Paid,"18,065.99","-1,111.66"
TXN-04365,2024-12-10,2024,Dec,Q4,Sharjah,CUST-0485,SME,Sales,Security Audit,8,"3,957.73","31,661.84",255.63,"31,406.21","14,987.48","1,831.36","1,909.07","18,727.91","12,678.30",40.37%,Cheque,Paid,"33,839.75","-2,433.54"
TXN-04366,2025-08-14,2025,Aug,Q3,Fujairah,CUST-0412,Hospitality,Sales,Training Program,3,"1,070.79","3,212.37",10.58,"3,201.79","1,776.35",146.46,378.58,"2,301.39",900.40,28.12%,Cheque,Pending,"3,271.53",-69.74
TXN-04367,2025-03-05,2025,Mar,Q1,Ajman,CUST-0413,Retail,HR,Training Program,4,767.01,"3,068.04",159.69,"2,908.35","1,393.98",99.21,245.70,"1,738.89","1,169.46",40.21%,Online,Paid,"3,167.02",-258.67
TXN-04368,2023-01-05,2023,Jan,Q1,Abu Dhabi,CUST-0390,SME,Logistics,Consulting Service,7,"3,808.19","26,657.33",763.39,"25,893.94","12,389.58",675.99,"2,050.93","15,116.50","10,777.44",41.62%,Bank Transfer,Paid,"28,989.73","-3,095.79"
TXN-04369,2025-02-09,2025,Feb,Q1,Abu Dhabi,CUST-0309,Hospitality,Operations,Consulting Service,1,"3,065.12","3,065.12",58.26,"3,006.86","1,223.44",186.09,159.92,"1,569.45","1,437.41",47.80%,Cheque,Paid,"3,160.99",-154.13
TXN-04370,2024-02-02,2024,Feb,Q1,Ajman,CUST-0155,Corporate,IT,Cloud Support,17,"1,869.90","31,788.30","3,314.19","28,474.11","16,730.91","1,863.13","5,067.13","23,661.17","4,812.94",16.90%,Cheque,Paid,"29,828.22","-1,354.11"
TXN-04371,2024-09-11,2024,Sep,Q3,Umm Al Quwain,CUST-0493,Hospitality,Finance,Data Analytics Package,5,"4,723.32","23,616.60","1,885.06","21,731.54","8,989.26","1,043.67","2,128.94","12,161.87","9,569.67",44.04%,Credit Card,Paid,"21,922.19",-190.65
TXN-04372,2023-06-29,2023,Jun,Q2,Ras Al Khaimah,CUST-0248,Government,Sales,Data Analytics Package,3,"6,075.72","18,227.16",429.85,"17,797.31","7,739.67","1,018.60",912.75,"9,671.02","8,126.29",45.66%,Bank Transfer,Overdue,"20,557.58","-2,760.27"
TXN-04373,2024-02-02,2024,Feb,Q1,Ajman,CUST-0348,Corporate,Logistics,Training Program,26,774.85,"20,146.10",821.18,"19,324.92","10,662.04","1,205.57","3,412.14","15,279.75","4,045.17",20.93%,Cash,Paid,"19,670.11",-345.19
TXN-04374,2023-06-05,2023,Jun,Q2,Ajman,CUST-0341,Government,Logistics,Consulting Service,4,"4,053.01","16,212.04",694.08,"15,517.96","7,583.54",367.91,813.28,"8,764.73","6,753.23",43.52%,Credit Card,Paid,"15,246.15",271.81
TXN-04375,2023-06-18,2023,Jun,Q2,Ajman,CUST-0117,Corporate,Sales,Data Analytics Package,1,"4,642.14","4,642.14",361.90,"4,280.24","1,552.22",331.85,417.47,"2,301.54","1,978.70",46.23%,Online,Paid,"3,845.47",434.77
TXN-04376,2025-06-17,2025,Jun,Q2,Dubai,CUST-0359,SME,Logistics,Hardware Setup,12,"3,035.75","36,429.00","3,579.37","32,849.63","23,088.45","1,198.25","2,311.28","26,597.98","6,251.65",19.03%,Online,Paid,"32,746.89",102.74
TXN-04377,2024-10-01,2024,Oct,Q4,Abu Dhabi,CUST-0136,Hospitality,Marketing,Consulting Service,1,"3,004.31","3,004.31",162.65,"2,841.66","1,241.39",206.91,507.91,"1,956.21",885.45,31.16%,Cash,Paid,"3,036.37",-194.71
TXN-04378,2024-06-05,2024,Jun,Q2,Abu Dhabi,CUST-0069,Corporate,HR,Cloud Support,1,"1,992.27","1,992.27",119.53,"1,872.74","1,219.45",139.17,301.08,"1,659.70",213.04,11.38%,Cheque,Paid,"1,970.30",-97.56
TXN-04379,2025-02-27,2025,Feb,Q1,Ras Al Khaimah,CUST-0061,Retail,Marketing,Cloud Support,27,"1,865.08","50,357.16",497.52,"49,859.64","28,049.77","3,803.27","3,582.03","35,435.07","14,424.57",28.93%,Credit Card,Paid,"55,897.39","-6,037.75"
TXN-04380,2023-06-02,2023,Jun,Q2,Dubai,CUST-0283,Government,Sales,Consulting Service,8,"3,108.65","24,869.20",696.44,"24,172.76","11,391.13","1,614.60","1,450.83","14,456.56","9,716.20",40.19%,Cheque,Paid,"22,540.23","1,632.53"
TXN-04381,2025-11-17,2025,Nov,Q4,Sharjah,CUST-0080,Corporate,IT,Software Subscription,17,"1,221.32","20,762.44",414.75,"20,347.69","11,424.33","1,580.65","2,917.90","15,922.88","4,424.81",21.75%,Cash,Paid,"20,606.15",-258.46
TXN-04382,2025-08-08,2025,Aug,Q3,Umm Al Quwain,CUST-0454,Government,Logistics,Software Subscription,24,"1,091.17","26,188.08","1,715.00","24,473.08","14,950.75","1,341.78","2,228.78","18,521.31","5,951.77",24.32%,Online,Paid,"21,725.26","2,747.82"
TXN-04383,2023-11-18,2023,Nov,Q4,Umm Al Quwain,CUST-0036,Government,Marketing,Software Subscription,23,"1,109.66","25,522.18","1,977.54","23,544.64","13,863.70","1,523.50","2,824.16","18,211.36","5,333.28",22.65%,Bank Transfer,Pending,"26,963.18","-3,418.54"
TXN-04384,2024-04-11,2024,Apr,Q2,Ajman,CUST-0028,SME,Marketing,Security Audit,1,"3,748.20","3,748.20",113.12,"3,635.08","1,661.71",179.39,364.27,"2,205.37","1,429.71",39.33%,Cash,Paid,"3,951.69",-316.61
TXN-04385,2023-06-12,2023,Jun,Q2,Umm Al Quwain,CUST-0494,Hospitality,Sales,Software Subscription,26,"1,063.50","27,651.00",806.43,"26,844.57","14,064.42",869.46,"3,260.21","18,194.09","8,650.48",32.22%,Cash,Paid,"30,342.90","-3,498.33"
TXN-04386,2024-04-08,2024,Apr,Q2,Fujairah,CUST-0036,Hospitality,HR,Consulting Service,4,"3,620.28","14,481.12",963.72,"13,517.40","5,785.02",324.27,"1,254.93","7,364.22","6,153.18",45.52%,Credit Card,Overdue,"15,312.07","-1,794.67"
TXN-04387,2024-04-15,2024,Apr,Q2,Ajman,CUST-0477,Government,Sales,Software Subscription,16,"1,378.58","22,057.28",316.33,"21,740.95","12,831.99",620.93,"2,615.99","16,068.91","5,672.04",26.09%,Credit Card,Paid,"22,209.74",-468.79
TXN-04388,2023-03-25,2023,Mar,Q1,Ajman,CUST-0417,Government,HR,Cloud Support,5,"2,090.46","10,452.30",795.63,"9,656.67","5,991.67",485.34,511.08,"6,988.09","2,668.58",27.63%,Cheque,Paid,"10,199.87",-543.20
TXN-04389,2024-07-30,2024,Jul,Q3,Umm Al Quwain,CUST-0496,Hospitality,HR,Training Program,23,903.81,"20,787.63","1,139.36","19,648.27","9,265.78","1,435.32","2,335.86","13,036.96","6,611.31",33.65%,Bank Transfer,Paid,"19,461.13",187.14
TXN-04390,2024-01-21,2024,Jan,Q1,Fujairah,CUST-0172,Corporate,Logistics,Maintenance Contract,28,"1,415.01","39,620.28",269.82,"39,350.46","23,646.88","2,475.24","5,175.47","31,297.59","8,052.87",20.46%,Online,Paid,"37,711.36","1,639.10"
TXN-04391,2025-01-04,2025,Jan,Q1,Sharjah,CUST-0406,Retail,Sales,Cloud Support,9,"2,156.73","19,410.57","1,953.96","17,456.61","9,856.38",616.75,"1,270.44","11,743.57","5,713.04",32.73%,Bank Transfer,Paid,"19,120.30","-1,663.69"
TXN-04392,2025-12-12,2025,Dec,Q4,Dubai,CUST-0174,Hospitality,Logistics,Training Program,21,"1,031.63","21,664.23","1,153.56","20,510.67","11,724.92","1,508.01","2,797.09","16,030.02","4,480.65",21.85%,Online,Paid,"19,731.95",778.72
TXN-04393,2025-06-06,2025,Jun,Q2,Umm Al Quwain,CUST-0254,Government,Operations,Cloud Support,22,"2,069.23","45,523.06","4,766.46","40,756.60","24,743.08","1,912.05","2,751.68","29,406.81","11,349.79",27.85%,Credit Card,Paid,"45,891.10","-5,134.50"
TXN-04394,2025-11-13,2025,Nov,Q4,Dubai,CUST-0006,Corporate,Logistics,Consulting Service,8,"3,981.46","31,851.68","1,368.11","30,483.57","13,357.04",846.31,"3,392.96","17,596.31","12,887.26",42.28%,Cheque,Pending,"27,554.34","2,929.23"
TXN-04395,2023-11-06,2023,Nov,Q4,Umm Al Quwain,CUST-0497,Retail,IT,Consulting Service,8,"3,227.63","25,821.04","2,062.08","23,758.96","10,523.47","1,570.34","1,810.41","13,904.22","9,854.74",41.48%,Bank Transfer,Paid,"23,894.57",-135.61
TXN-04396,2025-03-06,2025,Mar,Q1,Ajman,CUST-0148,Hospitality,Logistics,Cloud Support,20,"1,558.71","31,174.20","2,873.78","28,300.42","16,958.16","1,639.70","4,740.29","23,338.15","4,962.27",17.53%,Credit Card,Paid,"27,801.14",499.28
TXN-04397,2024-05-03,2024,May,Q2,Ras Al Khaimah,CUST-0491,Retail,Marketing,Software Subscription,13,"1,317.46","17,126.98","1,312.59","15,814.39","9,814.68","1,212.59",818.83,"11,846.10","3,968.29",25.09%,Cash,Paid,"16,188.20",-373.81
TXN-04398,2023-11-27,2023,Nov,Q4,Umm Al Quwain,CUST-0152,Government,Marketing,Cloud Support,28,"1,770.56","49,575.68","6,813.53","42,762.15","25,472.76","2,393.37","2,484.50","30,350.63","12,411.52",29.02%,Online,Overdue,"46,800.48","-4,038.33"
TXN-04399,2023-02-20,2023,Feb,Q1,Ras Al Khaimah,CUST-0476,Retail,Sales,Security Audit,6,"3,767.61","22,605.66",844.16,"21,761.50","11,020.24",701.31,"3,141.58","14,863.13","6,898.37",31.70%,Credit Card,Paid,"25,441.52","-3,680.02"
TXN-04400,2024-01-26,2024,Jan,Q1,Ajman,CUST-0291,SME,Operations,Data Analytics Package,2,"5,906.60","11,813.20","1,102.16","10,711.04","4,492.48",453.75,909.29,"5,855.52","4,855.52",45.33%,Cash,Paid,"9,854.32",856.72
TXN-04401,2023-09-10,2023,Sep,Q3,Umm Al Quwain,CUST-0028,Retail,Marketing,Hardware Setup,20,"2,648.13","52,962.60","5,470.97","47,491.63","33,446.94","3,596.30","7,389.76","44,433.00","3,058.63",6.44%,Online,Pending,"48,539.78","-1,048.15"
TXN-04402,2025-10-16,2025,Oct,Q4,Sharjah,CUST-0376,SME,Logistics,Consulting Service,5,"3,068.40","15,342.00","1,038.06","14,303.94","6,742.28",907.75,"1,506.36","9,156.39","5,147.55",35.99%,Online,Pending,"14,373.70",-69.76
TXN-04403,2023-11-29,2023,Nov,Q4,Umm Al Quwain,CUST-0157,Corporate,Finance,Cloud Support,1,"2,104.89","2,104.89",298.17,"1,806.72","1,081.20",137.55,184.62,"1,403.37",403.35,22.32%,Cheque,Paid,"1,991.64",-184.92
TXN-04404,2025-11-26,2025,Nov,Q4,Dubai,CUST-0051,Hospitality,Finance,Cloud Support,5,"1,720.85","8,604.25",208.47,"8,395.78","4,723.96",461.03,425.73,"5,610.72","2,785.06",33.17%,Credit Card,Paid,"8,964.58",-568.80
TXN-04405,2023-08-21,2023,Aug,Q3,Ajman,CUST-0454,SME,IT,Data Analytics Package,4,"5,557.71","22,230.84","2,045.74","20,185.10","7,324.44",439.04,"1,937.83","9,701.31","10,483.79",51.94%,Credit Card,Paid,"20,354.97",-169.87
TXN-04406,2025-05-28,2025,May,Q2,Umm Al Quwain,CUST-0373,Government,IT,Consulting Service,7,"3,897.12","27,279.84",166.34,"27,113.50","12,985.52",655.93,"1,736.46","15,377.91","11,735.59",43.28%,Cash,Overdue,"30,793.08","-3,679.58"
TXN-04407,2023-05-02,2023,May,Q2,Sharjah,CUST-0330,Government,Finance,Hardware Setup,19,"2,477.93","47,080.67","5,093.92","41,986.75","33,265.99","1,749.80","7,074.30","42,090.09",-103.34,-0.25%,Credit Card,Paid,"43,398.32","-1,411.57"
TXN-04408,2024-12-26,2024,Dec,Q4,Abu Dhabi,CUST-0270,Retail,Operations,Software Subscription,8,"1,371.59","10,972.72","1,012.42","9,960.30","5,810.38",550.12,"1,574.59","7,935.09","2,025.21",20.33%,Cheque,Paid,"8,956.16","1,004.14"
TXN-04409,2024-04-02,2024,Apr,Q2,Fujairah,CUST-0404,Corporate,Finance,Data Analytics Package,7,"4,915.26","34,406.82","2,918.98","31,487.84","13,007.23","2,432.43","5,162.89","20,602.55","10,885.29",34.57%,Online,Paid,"29,816.47","1,671.37"
TXN-04410,2023-10-02,2023,Oct,Q4,Abu Dhabi,CUST-0233,Corporate,HR,Consulting Service,2,"4,064.38","8,128.76",113.36,"8,015.40","3,631.87",193.68,429.27,"4,254.82","3,760.58",46.92%,Bank Transfer,Paid,"8,737.94",-722.54
TXN-04411,2024-12-21,2024,Dec,Q4,Abu Dhabi,CUST-0019,Hospitality,Operations,Consulting Service,5,"3,513.65","17,568.25","1,218.90","16,349.35","7,467.42",982.01,"2,322.61","10,772.04","5,577.31",34.11%,Cheque,Paid,"16,236.47",112.88
TXN-04412,2025-07-11,2025,Jul,Q3,Ras Al Khaimah,CUST-0080,Hospitality,Operations,Hardware Setup,17,"2,679.73","45,555.41","6,615.75","38,939.66","27,437.72","2,627.11","3,898.43","33,963.26","4,976.40",12.78%,Cash,Paid,"44,307.61","-5,367.95"
TXN-04413,2025-04-05,2025,Apr,Q2,Ajman,CUST-0416,SME,Marketing,Data Analytics Package,8,"4,515.53","36,124.24",793.33,"35,330.91","12,747.00","1,178.77","1,798.22","15,723.99","19,606.92",55.50%,Cash,Paid,"35,927.72",-596.81
TXN-04414,2023-12-28,2023,Dec,Q4,Ras Al Khaimah,CUST-0148,Corporate,Logistics,Maintenance Contract,8,"1,676.92","13,415.36","1,115.07","12,300.29","8,765.57",916.74,"1,627.87","11,310.18",990.11,8.05%,Bank Transfer,Pending,"13,803.82","-1,503.53"
TXN-04415,2023-08-11,2023,Aug,Q3,Dubai,CUST-0156,Government,Operations,Consulting Service,3,"3,692.75","11,078.25",118.94,"10,959.31","4,919.95",694.27,693.44,"6,307.66","4,651.65",42.44%,Cheque,Paid,"11,271.79",-312.48
TXN-04416,2025-05-05,2025,May,Q2,Ajman,CUST-0361,Retail,Sales,Data Analytics Package,8,"4,188.86","33,510.88",124.73,"33,386.15","12,715.35","2,050.46","4,448.09","19,213.90","14,172.25",42.45%,Cash,Pending,"34,135.67",-749.52
TXN-04417,2024-04-28,2024,Apr,Q2,Sharjah,CUST-0235,Government,Finance,Maintenance Contract,8,"1,746.03","13,968.24",491.02,"13,477.22","8,344.51",868.32,894.65,"10,107.48","3,369.74",25.00%,Bank Transfer,Pending,"14,613.50","-1,136.28"
TXN-04418,2023-04-26,2023,Apr,Q2,Dubai,CUST-0311,SME,Operations,Security Audit,5,"4,758.23","23,791.15","1,502.16","22,288.99","11,316.48","1,215.48","3,763.22","16,295.18","5,993.81",26.89%,Online,Paid,"20,224.33","2,064.66"
TXN-04419,2023-07-21,2023,Jul,Q3,Ras Al Khaimah,CUST-0310,Government,Operations,Maintenance Contract,4,"1,408.52","5,634.08",306.53,"5,327.55","3,718.00",305.43,902.55,"4,925.98",401.57,7.54%,Cheque,Paid,"4,778.89",548.66
TXN-04420,2023-01-16,2023,Jan,Q1,Umm Al Quwain,CUST-0240,Government,Operations,Cloud Support,13,"1,881.49","24,459.37",993.69,"23,465.68","13,437.77","1,678.22","3,937.23","19,053.22","4,412.46",18.80%,Cash,Pending,"25,889.59","-2,423.91"
TXN-04421,2025-05-27,2025,May,Q2,Sharjah,CUST-0013,Corporate,Operations,Consulting Service,3,"3,214.28","9,642.84",13.33,"9,629.51","4,752.41",628.69,891.90,"6,273.00","3,356.51",34.86%,Bank Transfer,Paid,"8,990.33",639.18
TXN-04422,2025-09-15,2025,Sep,Q3,Dubai,CUST-0304,Retail,Marketing,Hardware Setup,6,"2,749.32","16,495.92","2,673.49","13,822.43","9,683.99",357.93,"2,030.64","12,072.56","1,749.87",12.66%,Cash,Pending,"14,067.14",-244.71
TXN-04423,2023-12-23,2023,Dec,Q4,Ajman,CUST-0373,Hospitality,Finance,Training Program,1,924.41,924.41,15.24,909.17,516.73,72.56,125.03,714.32,194.85,21.43%,Credit Card,Paid,949.41,-40.24
TXN-04424,2024-08-14,2024,Aug,Q3,Ajman,CUST-0377,Corporate,HR,Consulting Service,4,"4,214.29","16,857.16",201.01,"16,656.15","6,804.92","1,035.56","1,321.94","9,162.42","7,493.73",44.99%,Cheque,Paid,"17,120.97",-464.82
TXN-04425,2025-08-13,2025,Aug,Q3,Abu Dhabi,CUST-0165,Hospitality,Operations,Cloud Support,19,"1,834.11","34,848.09","4,756.22","30,091.87","18,388.49",978.94,"4,896.14","24,263.57","5,828.30",19.37%,Credit Card,Pending,"32,644.26","-2,552.39"
TXN-04426,2024-10-14,2024,Oct,Q4,Sharjah,CUST-0123,Hospitality,Finance,Maintenance Contract,21,"1,672.13","35,114.73","2,003.44","33,111.29","19,886.31","1,199.13","5,828.43","26,913.87","6,197.42",18.72%,Credit Card,Pending,"31,602.85","1,508.44"
TXN-04427,2024-08-10,2024,Aug,Q3,Sharjah,CUST-0154,SME,Operations,Data Analytics Package,1,"6,069.43","6,069.43",311.16,"5,758.27","2,330.21",254.88,312.30,"2,897.39","2,860.88",49.68%,Bank Transfer,Paid,"6,537.55",-779.28
TXN-04428,2025-02-20,2025,Feb,Q1,Ras Al Khaimah,CUST-0280,Corporate,Logistics,Data Analytics Package,4,"5,662.40","22,649.60",751.87,"21,897.73","8,734.18","1,335.20","1,382.16","11,451.54","10,446.19",47.70%,Cheque,Overdue,"25,552.56","-3,654.83"
TXN-04429,2024-02-18,2024,Feb,Q1,Ras Al Khaimah,CUST-0200,Retail,Marketing,Maintenance Contract,17,"1,402.97","23,850.49",647.66,"23,202.83","13,594.01",910.42,"3,291.20","17,795.63","5,407.20",23.30%,Cheque,Overdue,"24,910.50","-1,707.67"
TXN-04430,2023-04-05,2023,Apr,Q2,Sharjah,CUST-0028,Retail,Sales,Cloud Support,16,"1,771.86","28,349.76","2,136.28","26,213.48","14,348.85","1,393.68","4,538.42","20,280.95","5,932.53",22.63%,Online,Paid,"26,185.05",28.43
TXN-04431,2024-04-30,2024,Apr,Q2,Abu Dhabi,CUST-0454,Hospitality,Operations,Cloud Support,10,"2,195.30","21,953.00",600.16,"21,352.84","12,459.12",762.52,"2,428.86","15,650.50","5,702.34",26.71%,Bank Transfer,Pending,"19,129.29","2,223.55"
TXN-04432,2024-05-07,2024,May,Q2,Sharjah,CUST-0386,Hospitality,HR,Data Analytics Package,7,"5,251.66","36,761.62","1,399.92","35,361.70","13,366.49",782.56,"5,796.53","19,945.58","15,416.12",43.60%,Bank Transfer,Paid,"32,425.51","2,936.19"
TXN-04433,2024-08-12,2024,Aug,Q3,Abu Dhabi,CUST-0159,Hospitality,Sales,Hardware Setup,1,"2,542.40","2,542.40",95.37,"2,447.03","1,764.20",134.04,128.90,"2,027.14",419.89,17.16%,Cheque,Pending,"2,463.90",-16.87
TXN-04434,2025-02-08,2025,Feb,Q1,Sharjah,CUST-0099,Government,Marketing,Software Subscription,12,"1,340.37","16,084.44","1,427.26","14,657.18","9,288.95","1,040.46","1,828.47","12,157.88","2,499.30",17.05%,Credit Card,Paid,"14,045.74",611.44
TXN-04435,2024-01-31,2024,Jan,Q1,Abu Dhabi,CUST-0278,Government,Finance,Consulting Service,4,"2,973.35","11,893.40",147.98,"11,745.42","4,835.55",267.93,777.16,"5,880.64","5,864.78",49.93%,Credit Card,Overdue,"12,738.93",-993.51
TXN-04436,2023-02-23,2023,Feb,Q1,Ras Al Khaimah,CUST-0397,Government,Sales,Software Subscription,15,"1,339.55","20,093.25","2,830.14","17,263.11","10,130.81","1,157.63","2,022.33","13,310.77","3,952.34",22.89%,Cheque,Paid,"19,639.54","-2,376.43"
TXN-04437,2025-02-28,2025,Feb,Q1,Abu Dhabi,CUST-0116,Hospitality,Sales,Hardware Setup,17,"2,819.24","47,927.08","2,859.81","45,067.27","31,771.95","1,431.99","2,771.40","35,975.34","9,091.93",20.17%,Credit Card,Paid,"43,991.65","1,075.62"
TXN-04438,2025-10-01,2025,Oct,Q4,Abu Dhabi,CUST-0144,Government,HR,Training Program,26,843.63,"21,934.38","1,963.91","19,970.47","9,570.66","1,493.08","1,139.92","12,203.66","7,766.81",38.89%,Online,Overdue,"19,400.62",569.85
TXN-04439,2025-12-03,2025,Dec,Q4,Sharjah,CUST-0370,Hospitality,Sales,Cloud Support,16,"1,948.62","31,177.92","2,409.68","28,768.24","16,507.96","1,598.15","4,489.43","22,595.54","6,172.70",21.46%,Bank Transfer,Paid,"32,715.49","-3,947.25"
TXN-04440,2024-11-19,2024,Nov,Q4,Dubai,CUST-0058,Hospitality,Marketing,Data Analytics Package,6,"5,142.41","30,854.46","1,761.97","29,092.49","10,828.90",612.77,"2,227.94","13,669.61","15,422.88",53.01%,Cheque,Paid,"32,932.15","-3,839.66"
TXN-04441,2025-03-27,2025,Mar,Q1,Ras Al Khaimah,CUST-0048,Government,Logistics,Software Subscription,28,"1,037.04","29,037.12","1,197.51","27,839.61","15,678.22","1,708.75","2,707.43","20,094.40","7,745.21",27.82%,Cheque,Paid,"24,910.77","2,928.84"
TXN-04442,2023-07-07,2023,Jul,Q3,Sharjah,CUST-0323,Corporate,Sales,Cloud Support,6,"1,754.06","10,524.36",661.93,"9,862.43","5,675.85",331.34,"1,127.10","7,134.29","2,728.14",27.66%,Bank Transfer,Paid,"10,934.03","-1,071.60"
TXN-04443,2025-10-23,2025,Oct,Q4,Ras Al Khaimah,CUST-0245,Retail,Logistics,Software Subscription,2,"1,287.21","2,574.42",82.80,"2,491.62","1,551.20",183.41,324.73,"2,059.34",432.28,17.35%,Online,Paid,"2,344.29",147.33
TXN-04444,2025-01-05,2025,Jan,Q1,Dubai,CUST-0186,SME,Finance,Hardware Setup,9,"2,277.24","20,495.16",615.20,"19,879.96","14,429.20",653.81,"2,139.27","17,222.28","2,657.68",13.37%,Credit Card,Overdue,"21,991.92","-2,111.96"
